tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1817,flylouisville,AA-3756-ORD-SLC,12:15 p.m.m.,12:42 p.m.m.,2:45 p.m.m.,2:50 p.m.m.
1818,flylouisville,UA-37-EWR-MCO,1:29 p.m.m.,2:01 p.m.m.,4:17 p.m.m.,4:17 p.m.m.
1819,flylouisville,AA-1522-SFO-ORD,11:55 p.m.m.,12:11 a.m.m.,5:50 a.m.m.,5:42 a.m.m.
1820,flylouisville,UA-233-LAX-JFK,4:25 p.m.m.,4:28 p.m.m.,12:29 a.m.m.,12:01 a.m.m.
1821,flylouisville,AA-3823-LAX-DEN,9:00 p.m.m.,9:06 p.m.m.,12:15 a.m.m.,11:49 p.m.m.
1822,flylouisville,AA-2312-DFW-DTW,8:25 p.m.m.,8:29 p.m.m.,11:50 p.m.m.,11:35 p.m.m.
1823,flylouisville,AA-1165-JFK-MIA,6:59 a.m.m.,7:23 a.m.m.,10:34 a.m.m.,10:04 a.m.m.
1824,flylouisville,AA-431-MIA-SFO,8:35 a.m.m.,8:52 a.m.m.,11:50 a.m.m.,11:44 a.m.m.
1825,flylouisville,UA-3373-IAD-PHL,8:29 a.m.m.,8:37 a.m.m.,9:24 a.m.m.,9:13 a.m.m.
1826,flylouisville,AA-649-ORD-SNA,1:30 p.m.m.,1:41 p.m.m.,3:50 p.m.m.,3:29 p.m.m.
1827,flylouisville,CO-1250-MIA-IAH,2:53 p.m.m.,3:01 p.m.m.,4:48 p.m.m.,4:59 p.m.m.
1828,flylouisville,UA-6273-YYC-SFO,7:35 a.m.m.,7:41 a.m.m.,9:43 a.m.m.,8:45 a.m.m.
1829,flylouisville,UA-828-SFO-ORD,11:08 p.m.m.,11:35 p.m.m.,5:11 a.m.m.,5:21 a.m.m.
1830,flylouisville,CO-4888-IAH-DAL,5:30 p.m.m.,5:38 p.m.m.,6:40 p.m.m.,6:19 p.m.m.
1831,flylouisville,UA-858-PVG-SFO,1:45 p.m.m.,1:32 p.m.m.,8:27 a.m.m.,8:02 a.m.m.
1832,flylouisville,UA-2704-DTW-PHX,11:15 a.m.m.,11:47 a.m.m.,1:40 p.m.m.,2:02 p.m.m.
1833,flylouisville,AA-3063-SLC-LAX,8:20 p.m.m.,8:40 p.m.m.,9:20 p.m.m.,9:11 p.m.m.
1834,flylouisville,UA-2708-EWR-CLT,2:55 p.m.m.,3:04 p.m.m.,4:53 p.m.m.,4:24 p.m.m.
1835,flylouisville,UA-62-IAH-EWR,2:30 p.m.m.,2:48 p.m.m.,7:03 p.m.m.,7:10 p.m.m.
1836,flylouisville,UA-1500-IAH-GUA,8:55 a.m.m.,9:43 a.m.m.,11:45 a.m.m.,12:12 p.m.m.
1837,flylouisville,AA-3804-PHL-ORD,2:35 p.m.m.,2:44 p.m.m.,4:05 p.m.m.,3:36 p.m.m.
1838,flylouisville,AA-1917-JFK-MCO,2:55 p.m.m.,3:27 p.m.m.,5:55 p.m.m.,5:43 p.m.m.
1839,flylouisville,AA-2268-PHX-ORD,7:15 a.m.m.,7:23 a.m.m.,11:35 a.m.m.,11:04 a.m.m.
1840,flylouisville,AA-4277-CVG-JFK,12:10 p.m.m.,12:11 p.m.m.,2:15 p.m.m.,1:43 p.m.m.
1841,flylouisville,AA-2957-DFW-CVG,7:55 a.m.m.,8:04 a.m.m.,11:05 a.m.m.,11:01 a.m.m.
1842,flylouisville,UA-37-EDI-EWR,9:05 a.m.m.,9:05 a.m.m.,11:53 a.m.m.,12:09 p.m.m.
1843,flylouisville,AA-789-ORD-DEN,1:05 p.m.m.,1:19 p.m.m.,2:35 p.m.m.,3:13 p.m.m.
1844,flylouisville,AA-415-BOS-ORD,8:35 a.m.m.,8:56 a.m.m.,10:40 a.m.m.,10:16 a.m.m.
1845,flylouisville,AA-85-JFK-SFO,3:05 p.m.m.,3:38 p.m.m.,6:30 p.m.m.,6:43 p.m.m.
1846,flylouisville,AA-3979-CVG-ORD,7:30 a.m.m.,8:04 a.m.m.,8:00 a.m.m.,8:06 a.m.m.
1847,flylouisville,AA-1544-SAN-ORD,11:25 a.m.m.,11:41 a.m.m.,5:25 p.m.m.,4:56 p.m.m.
1848,flylouisville,AA-3786-IAH-ORD,4:00 p.m.m.,4:12 p.m.m.,6:40 p.m.m.,6:15 p.m.m.
1849,flylouisville,AA-271-MIA-LAX,11:35 a.m.m.,11:52 a.m.m.,2:25 p.m.m.,2:27 p.m.m.
1850,flylouisville,AA-2525-DFW-MIA,7:25 a.m.m.,7:39 a.m.m.,11:10 a.m.m.,11:06 a.m.m.
1851,flylouisville,CO-50-CLE-EWR,2:55 p.m.m.,3:31 p.m.m.,4:49 p.m.m.,5:26 p.m.m.
1852,flylouisville,UA-3099-PHX-PHL,11:55 a.m.m.,11:55 a.m.m.,6:17 p.m.m.,5:38 p.m.m.
1853,flylouisville,AA-4198-ORD-CLE,10:40 a.m.m.,10:55 a.m.m.,12:55 p.m.m.,12:50 p.m.m.
1854,flylouisville,AA-404-MIA-MCO,6:45 a.m.m.,6:58 a.m.m.,7:45 a.m.m.,7:40 a.m.m.
1855,flylouisville,CO-45-EWR-MIA,4:00 p.m.m.,3:58 p.m.m.,7:05 p.m.m.,6:36 p.m.m.
1856,flylouisville,AA-3809-PHX-LAX,6:00 a.m.m.,6:10 a.m.m.,6:40 a.m.m.,6:19 a.m.m.
1857,flylouisville,AA-59-JFK-SFO,7:10 a.m.m.,7:40 a.m.m.,10:45 a.m.m.,11:12 a.m.m.
1858,flylouisville,AA-222-LAX-BOS,7:10 a.m.m.,7:32 a.m.m.,3:30 p.m.m.,3:14 p.m.m.
1859,quicktrip,AA-3859-IAH-ORD,7:10 a.m.m.,7:16 a.m.m.,9:40 a.m.m.,9:22 a.m.m.
1860,quicktrip,CO-1586-IAH-MCO,7:00 p.m.m.,7:42 p.m.m.,10:15 p.m.m.,10:29 p.m.m.
1861,quicktrip,AA-518-MIA-JFK,6:40 a.m.m.,6:54 a.m.m.,9:25 a.m.m.,9:28 a.m.m.
1862,quicktrip,UA-397-JFK-SFO,8:00 a.m.m.,8:29 a.m.m.,11:55 a.m.m.,11:58 a.m.m.
1863,quicktrip,UA-3925-IAD-ORF,8:41 a.m.m.,8:42 a.m.m.,9:54 a.m.m.,9:43 a.m.m.
1864,quicktrip,AA-1733-ORD-PHX,7:45 p.m.m.,7:59 p.m.m.,10:30 p.m.m.,10:30 p.m.m.
1865,quicktrip,AA-4344-ORD-DTW,11:45 a.m.m.,12:14 p.m.m.,2:00 p.m.m.,2:10 p.m.m.
1866,quicktrip,AA-1640-MIA-MCO,6:30 p.m.m.,6:47 p.m.m.,7:25 p.m.m.,7:25 p.m.m.
1867,quicktrip,UA-2830-MCO-CLT,3:27 p.m.m.,3:50 p.m.m.,5:05 p.m.m.,5:17 p.m.m.
1868,quicktrip,CO-58-DEN-IAH,11:25 a.m.m.,11:32 a.m.m.,2:50 p.m.m.,3:31 p.m.m.
1869,quicktrip,AA-204-LAX-MCO,11:25 p.m.m.,11:29 p.m.m.,6:55 a.m.m.,12/2/11 6:35 a.m.m.
1870,quicktrip,UA-414-LAX-SFO,6:00 a.m.m.,6:10 a.m.m.,7:23 a.m.m.,7:17 a.m.m.
1871,quicktrip,CO-1614-LAX-IAH,12:30 a.m.m.,12:41 a.m.m.,5:35 a.m.m.,5:26 a.m.m.
1872,quicktrip,UA-2726-FLL-PHL,4:00 p.m.m.,4:10 p.m.m.,6:46 p.m.m.,6:25 p.m.m.
1873,quicktrip,CO-52-IAH-LAX,7:35 a.m.m.,7:56 a.m.m.,9:21 a.m.m.,9:09 a.m.m.
1874,quicktrip,CO-1090-BOS-IAH,9:45 a.m.m.,10:19 a.m.m.,1:16 p.m.m.,1:19 p.m.m.
1875,quicktrip,AA-3468-CVG-MIA,7:00 a.m.m.,7:25 a.m.m.,9:55 a.m.m.,9:45 a.m.m.
1876,quicktrip,UA-3515-IAD-MSP,8:15 a.m.m.,8:26 a.m.m.,10:06 a.m.m.,9:56 a.m.m.
1877,quicktrip,AA-484-DFW-MIA,4:15 p.m.m.,4:29 p.m.m.,7:55 p.m.m.,7:39 p.m.m.
1878,quicktrip,AA-616-DFW-DTW,9:05 a.m.m.,10:11 a.m.m.,12:35 p.m.m.,1:27 p.m.m.
1879,quicktrip,CO-62-IAH-EWR,2:30 p.m.m.,2:48 p.m.m.,7:03 p.m.m.,7:10 p.m.m.
1880,quicktrip,CO-63-EWR-IAH,5:25 p.m.m.,5:38 p.m.m.,8:22 p.m.m.,8:03 p.m.m.
1881,quicktrip,AA-446-DFW-PHL,11:50 a.m.m.,12:13 p.m.m.,3:50 p.m.m.,4:09 p.m.m.
1882,quicktrip,CO-1023-IAH-DEN,11:40 a.m.m.,12:06 p.m.m.,1:17 p.m.m.,1:14 p.m.m.
1883,quicktrip,AA-466-IAH-MIA,6:00 a.m.m.,6:09 a.m.m.,9:20 a.m.m.,9:05 a.m.m.
1884,quicktrip,UA-3050-PHX-CLT,11:05 a.m.m.,11:45 a.m.m.,4:57 p.m.m.,5:05 p.m.m.
1885,quicktrip,CO-89-IAH-EWR,6:00 a.m.m.,6:02 a.m.m.,10:20 a.m.m.,10:27 a.m.m.
1886,quicktrip,CO-1088-CLE-IAH,8:40 a.m.m.,8:40 a.m.m.,10:54 a.m.m.,10:56 a.m.m.
1887,quicktrip,AA-2957-DFW-CVG,7:55 a.m.m.,8:04 a.m.m.,11:05 a.m.m.,11:01 a.m.m.
1888,quicktrip,AA-1664-MIA-ATL,10:15 a.m.m.,10:19 a.m.m.,12:10 p.m.m.,11:50 a.m.m.
1889,quicktrip,AA-3979-CVG-ORD,7:30 a.m.m.,8:04 a.m.m.,8:00 a.m.m.,8:06 a.m.m.
1890,quicktrip,AA-1279-DFW-PHX,1:00 p.m.m.,2:04 p.m.m.,2:35 p.m.m.,3:13 p.m.m.
1891,quicktrip,AA-404-MIA-MCO,6:45 a.m.m.,6:58 a.m.m.,7:45 a.m.m.,7:40 a.m.m.
1892,quicktrip,AA-3756-ORD-SLC,12:15 p.m.m.,12:42 p.m.m.,2:45 p.m.m.,2:50 p.m.m.
1893,quicktrip,UA-382-IAD-LAX,12:30 p.m.m.,12:56 p.m.m.,3:19 p.m.m.,3:21 p.m.m.
1894,quicktrip,UA-2945-PHL-CLT,12:00 p.m.m.,12:08 p.m.m.,1:45 p.m.m.,1:15 p.m.m.
1895,quicktrip,CO-47-IAH-LAX,7:10 p.m.m.,8:25 p.m.m.,8:56 p.m.m.,9:38 p.m.m.
1896,quicktrip,AA-271-MIA-LAX,11:35 a.m.m.,11:52 a.m.m.,2:25 p.m.m.,2:27 p.m.m.
1897,quicktrip,AA-2050-ORD-MIA,10:40 a.m.m.,11:06 a.m.m.,2:45 p.m.m.,2:46 p.m.m.
1898,quicktrip,UA-248-PHX-ORD,12:57 p.m.m.,1:43 p.m.m.,5:15 p.m.m.,5:34 p.m.m.
1899,quicktrip,AA-4330-CVG-ORD,3:35 p.m.m.,3:36 p.m.m.,4:00 p.m.m.,3:33 p.m.m.
1900,quicktrip,AA-1434-DFW-MCO,7:15 a.m.m.,7:22 a.m.m.,10:35 a.m.m.,10:29 a.m.m.
1901,quicktrip,CO-1561-PHX-IAH,8:05 a.m.m.,8:00 a.m.m.,11:35 a.m.m.,11:32 a.m.m.
1902,quicktrip,AA-4307-ORD-DTW,6:45 p.m.m.,6:56 p.m.m.,9:10 p.m.m.,8:53 p.m.m.
1903,quicktrip,AA-3-JFK-LAX,12:00 p.m.m.,12:12 p.m.m.,3:15 p.m.m.,3:16 p.m.m.
1904,quicktrip,CO-1694-LAX-IAH,7:15 p.m.m.,7:15 p.m.m.,12:21 a.m.m.,12:21 a.m.m.
1905,quicktrip,UA-843-LAX-ORD,1:55 p.m.m.,2:38 p.m.m.,7:53 p.m.m.,7:58 p.m.m.
1906,quicktrip,CO-1193-EWR-MCO,9:15 a.m.m.,9:14 a.m.m.,12:18 p.m.m.,12:09 p.m.m.
1907,quicktrip,AA-3842-MSP-ORD,6:00 a.m.m.,6:56 a.m.m.,7:30 a.m.m.,7:51 a.m.m.
1908,quicktrip,AA-643-MIA-ORD,7:10 a.m.m.,7:31 a.m.m.,9:35 a.m.m.,9:26 a.m.m.
1909,quicktrip,AA-1007-MIA-PHX,4:55 p.m.m.,5:09 p.m.m.,8:05 p.m.m.,7:55 p.m.m.
1910,quicktrip,AA-2525-DFW-MIA,7:25 a.m.m.,7:39 a.m.m.,11:10 a.m.m.,11:06 a.m.m.
1911,quicktrip,UA-2906-PHL-MCO,3:50 p.m.m.,4:28 p.m.m.,6:23 p.m.m.,6:38 p.m.m.
1912,quicktrip,UA-938-DEN-ORD,4:16 p.m.m.,4:37 p.m.m.,7:35 p.m.m.,7:36 p.m.m.
1913,quicktrip,AA-1221-MCO-ORD,8:00 p.m.m.,8:23 p.m.m.,9:45 p.m.m.,9:53 p.m.m.
1914,quicktrip,CO-16-LAX-EWR,10:25 a.m.m.,10:20 a.m.m.,6:44 p.m.m.,6:34 p.m.m.
1915,quicktrip,UA-2515-DFW-CLT,7:05 a.m.m.,7:31 a.m.m.,10:31 a.m.m.,10:45 a.m.m.
1916,quicktrip,AA-400-DFW-JFK,10:40 a.m.m.,11:02 a.m.m.,2:59 p.m.m.,3:04 p.m.m.
1917,quicktrip,UA-664-ORD-PHL,1:33 p.m.m.,1:48 p.m.m.,4:31 p.m.m.,4:23 p.m.m.
1918,quicktrip,UA-37-EWR-MCO,1:29 p.m.m.,2:01 p.m.m.,4:17 p.m.m.,4:17 p.m.m.
1919,quicktrip,AA-1522-SFO-ORD,11:55 p.m.m.,12:11 a.m.m.,5:50 a.m.m.,5:42 a.m.m.
1920,quicktrip,UA-233-LAX-JFK,4:25 p.m.m.,4:28 p.m.m.,12:29 a.m.m.,12:01 a.m.m.
1921,quicktrip,AA-3823-LAX-DEN,9:00 p.m.m.,9:06 p.m.m.,12:15 a.m.m.,11:49 p.m.m.
1922,quicktrip,AA-2312-DFW-DTW,8:25 p.m.m.,8:29 p.m.m.,11:50 p.m.m.,11:35 p.m.m.
1923,quicktrip,UA-2314-ATL-PHL,2:55 p.m.m.,3:04 p.m.m.,5:00 p.m.m.,4:47 p.m.m.
1924,quicktrip,AA-1165-JFK-MIA,6:59 a.m.m.,7:23 a.m.m.,10:34 a.m.m.,10:04 a.m.m.
1925,quicktrip,AA-431-MIA-SFO,8:35 a.m.m.,8:52 a.m.m.,11:50 a.m.m.,11:44 a.m.m.
1926,quicktrip,UA-257-JFK-SFO,2:30 p.m.m.,2:43 p.m.m.,6:15 p.m.m.,5:42 p.m.m.
1927,quicktrip,UA-3373-IAD-PHL,8:29 a.m.m.,8:37 a.m.m.,9:24 a.m.m.,9:13 a.m.m.
1928,quicktrip,CO-1250-MIA-IAH,2:53 p.m.m.,3:01 p.m.m.,4:48 p.m.m.,4:59 p.m.m.
1929,quicktrip,UA-828-SFO-ORD,11:08 p.m.m.,11:35 p.m.m.,5:11 a.m.m.,5:21 a.m.m.
1930,quicktrip,CO-4888-IAH-DAL,5:30 p.m.m.,5:38 p.m.m.,6:40 p.m.m.,6:19 p.m.m.
1931,quicktrip,UA-2704-DTW-PHX,11:15 a.m.m.,11:47 a.m.m.,1:40 p.m.m.,2:02 p.m.m.
1932,quicktrip,AA-3063-SLC-LAX,8:20 p.m.m.,8:40 p.m.m.,9:20 p.m.m.,9:11 p.m.m.
1933,quicktrip,UA-2708-EWR-CLT,2:55 p.m.m.,3:04 p.m.m.,4:53 p.m.m.,4:24 p.m.m.
1934,quicktrip,UA-62-IAH-EWR,2:30 p.m.m.,2:48 p.m.m.,7:03 p.m.m.,7:10 p.m.m.
1935,quicktrip,AA-3804-PHL-ORD,2:35 p.m.m.,2:44 p.m.m.,4:05 p.m.m.,3:36 p.m.m.
1936,quicktrip,AA-1917-JFK-MCO,2:55 p.m.m.,3:27 p.m.m.,5:55 p.m.m.,5:43 p.m.m.
1937,quicktrip,AA-2268-PHX-ORD,7:15 a.m.m.,7:23 a.m.m.,11:35 a.m.m.,11:04 a.m.m.
1938,quicktrip,AA-4277-CVG-JFK,12:10 p.m.m.,12:11 p.m.m.,2:15 p.m.m.,1:43 p.m.m.
1939,quicktrip,AA-789-ORD-DEN,1:05 p.m.m.,1:19 p.m.m.,2:35 p.m.m.,3:13 p.m.m.
1940,quicktrip,UA-854-SFO-IAH,7:53 a.m.m.,8:07 a.m.m.,1:39 p.m.m.,1:30 p.m.m.
1941,quicktrip,AA-415-BOS-ORD,8:35 a.m.m.,8:56 a.m.m.,10:40 a.m.m.,10:16 a.m.m.
1942,quicktrip,AA-85-JFK-SFO,3:05 p.m.m.,3:38 p.m.m.,6:30 p.m.m.,6:43 p.m.m.
1943,quicktrip,AA-3786-IAH-ORD,4:00 p.m.m.,4:12 p.m.m.,6:40 p.m.m.,6:15 p.m.m.
1944,quicktrip,AA-222-LAX-BOS,7:10 a.m.m.,7:32 a.m.m.,3:30 p.m.m.,3:14 p.m.m.
1945,quicktrip,CO-50-CLE-EWR,2:55 p.m.m.,3:31 p.m.m.,4:49 p.m.m.,5:26 p.m.m.
1946,quicktrip,UA-3099-PHX-PHL,11:55 a.m.m.,11:55 a.m.m.,6:17 p.m.m.,5:38 p.m.m.
1947,quicktrip,AA-4198-ORD-CLE,10:40 a.m.m.,10:55 a.m.m.,12:55 p.m.m.,12:50 p.m.m.
1948,quicktrip,CO-45-EWR-MIA,4:00 p.m.m.,3:58 p.m.m.,7:05 p.m.m.,6:36 p.m.m.
1949,quicktrip,AA-3809-PHX-LAX,6:00 a.m.m.,6:10 a.m.m.,6:40 a.m.m.,6:19 a.m.m.
1950,quicktrip,AA-59-JFK-SFO,7:10 a.m.m.,7:40 a.m.m.,10:45 a.m.m.,11:12 a.m.m.
1951,allegiantair,AA-3859-IAH-ORD,7:10 a.m.m.,7:16 a.m.m.,9:40 a.m.m.,9:22 a.m.m.
1952,allegiantair,CO-1586-IAH-MCO,7:00 p.m.m.,7:42 p.m.m.,10:15 p.m.m.,10:29 p.m.m.
1953,allegiantair,AA-518-MIA-JFK,6:40 a.m.m.,6:54 a.m.m.,9:25 a.m.m.,9:28 a.m.m.
1954,allegiantair,UA-397-JFK-SFO,8:00 a.m.m.,8:29 a.m.m.,11:55 a.m.m.,11:58 a.m.m.
1955,allegiantair,UA-3925-IAD-ORF,8:41 a.m.m.,8:42 a.m.m.,9:54 a.m.m.,9:43 a.m.m.
1956,allegiantair,AA-1733-ORD-PHX,7:45 p.m.m.,7:59 p.m.m.,10:30 p.m.m.,10:30 p.m.m.
1957,allegiantair,AA-3-JFK-LAX,12:00 p.m.m.,12:12 p.m.m.,3:15 p.m.m.,3:16 p.m.m.
1958,allegiantair,UA-2830-MCO-CLT,3:27 p.m.m.,3:50 p.m.m.,5:05 p.m.m.,5:17 p.m.m.
1959,allegiantair,CO-58-DEN-IAH,11:25 a.m.m.,11:32 a.m.m.,2:50 p.m.m.,3:31 p.m.m.
1960,allegiantair,UA-5487-SFO-MRY,10:39 a.m.m.,10:53 a.m.m.,11:19 a.m.m.,11:21 a.m.m.
1961,allegiantair,AA-204-LAX-MCO,11:25 p.m.m.,11:29 p.m.m.,6:55 a.m.m.,12/2/11 6:35 a.m.m.
1962,allegiantair,UA-414-LAX-SFO,6:00 a.m.m.,6:10 a.m.m.,7:23 a.m.m.,7:17 a.m.m.
1963,allegiantair,CO-1614-LAX-IAH,12:30 a.m.m.,12:41 a.m.m.,5:35 a.m.m.,5:26 a.m.m.
1964,allegiantair,UA-2726-FLL-PHL,4:00 p.m.m.,4:10 p.m.m.,6:46 p.m.m.,6:25 p.m.m.
1965,allegiantair,CO-52-IAH-LAX,7:35 a.m.m.,7:56 a.m.m.,9:21 a.m.m.,9:09 a.m.m.
1966,allegiantair,CO-1090-BOS-IAH,9:45 a.m.m.,10:19 a.m.m.,1:16 p.m.m.,1:19 p.m.m.
1967,allegiantair,AA-616-DFW-DTW,9:05 a.m.m.,10:11 a.m.m.,12:35 p.m.m.,1:27 p.m.m.
1968,allegiantair,UA-3515-IAD-MSP,8:15 a.m.m.,8:26 a.m.m.,10:06 a.m.m.,9:56 a.m.m.
1969,allegiantair,AA-3468-CVG-MIA,7:00 a.m.m.,7:25 a.m.m.,9:55 a.m.m.,9:45 a.m.m.
1970,allegiantair,AA-484-DFW-MIA,4:15 p.m.m.,4:29 p.m.m.,7:55 p.m.m.,7:39 p.m.m.
1971,allegiantair,AA-1886-BOS-MIA,10:45 a.m.m.,10:55 a.m.m.,2:20 p.m.m.,1:40 p.m.m.
1972,allegiantair,CO-62-IAH-EWR,2:30 p.m.m.,2:48 p.m.m.,7:03 p.m.m.,7:10 p.m.m.
1973,allegiantair,CO-1561-PHX-IAH,8:05 a.m.m.,8:00 a.m.m.,11:35 a.m.m.,11:32 a.m.m.
1974,allegiantair,UA-2314-ATL-PHL,2:55 p.m.m.,3:04 p.m.m.,5:00 p.m.m.,4:47 p.m.m.
1975,allegiantair,AA-446-DFW-PHL,11:50 a.m.m.,12:13 p.m.m.,3:50 p.m.m.,4:09 p.m.m.
1976,allegiantair,CO-1023-IAH-DEN,11:40 a.m.m.,12:06 p.m.m.,1:17 p.m.m.,1:14 p.m.m.
1977,allegiantair,AA-466-IAH-MIA,6:00 a.m.m.,6:09 a.m.m.,9:20 a.m.m.,9:05 a.m.m.
1978,allegiantair,UA-3050-PHX-CLT,11:05 a.m.m.,11:45 a.m.m.,4:57 p.m.m.,5:05 p.m.m.
1979,allegiantair,CO-89-IAH-EWR,6:00 a.m.m.,6:02 a.m.m.,10:20 a.m.m.,10:27 a.m.m.
1980,allegiantair,CO-1088-CLE-IAH,8:40 a.m.m.,8:40 a.m.m.,10:54 a.m.m.,10:56 a.m.m.
1981,allegiantair,AA-1664-MIA-ATL,10:15 a.m.m.,10:19 a.m.m.,12:10 p.m.m.,11:50 a.m.m.
1982,allegiantair,AA-1279-DFW-PHX,1:00 p.m.m.,2:04 p.m.m.,2:35 p.m.m.,3:13 p.m.m.
1983,allegiantair,UA-854-SFO-IAH,7:53 a.m.m.,8:07 a.m.m.,1:39 p.m.m.,1:30 p.m.m.
1984,allegiantair,UA-382-IAD-LAX,12:30 p.m.m.,12:56 p.m.m.,3:19 p.m.m.,3:21 p.m.m.
1985,allegiantair,AA-4344-ORD-DTW,11:45 a.m.m.,12:14 p.m.m.,2:00 p.m.m.,2:10 p.m.m.
1986,allegiantair,UA-257-JFK-SFO,2:30 p.m.m.,2:43 p.m.m.,6:15 p.m.m.,5:42 p.m.m.
1987,allegiantair,UA-2945-PHL-CLT,12:00 p.m.m.,12:08 p.m.m.,1:45 p.m.m.,1:15 p.m.m.
1988,allegiantair,CO-63-EWR-IAH,5:25 p.m.m.,5:38 p.m.m.,8:22 p.m.m.,8:03 p.m.m.
1989,allegiantair,CO-47-IAH-LAX,7:10 p.m.m.,8:25 p.m.m.,8:56 p.m.m.,9:38 p.m.m.
1990,allegiantair,AA-2050-ORD-MIA,10:40 a.m.m.,11:06 a.m.m.,2:45 p.m.m.,2:46 p.m.m.
1991,allegiantair,UA-248-PHX-ORD,12:57 p.m.m.,1:43 p.m.m.,5:15 p.m.m.,5:34 p.m.m.
1992,allegiantair,AA-4330-CVG-ORD,3:35 p.m.m.,3:36 p.m.m.,4:00 p.m.m.,3:33 p.m.m.
1993,allegiantair,AA-1434-DFW-MCO,7:15 a.m.m.,7:22 a.m.m.,10:35 a.m.m.,10:29 a.m.m.
1994,allegiantair,AA-1640-MIA-MCO,6:30 p.m.m.,6:47 p.m.m.,7:25 p.m.m.,7:25 p.m.m.
1995,allegiantair,AA-4307-ORD-DTW,6:45 p.m.m.,6:56 p.m.m.,9:10 p.m.m.,8:53 p.m.m.
1996,allegiantair,CO-1694-LAX-IAH,7:15 p.m.m.,7:15 p.m.m.,12:21 a.m.m.,12:21 a.m.m.
1997,allegiantair,UA-843-LAX-ORD,1:55 p.m.m.,2:38 p.m.m.,7:53 p.m.m.,7:58 p.m.m.
1998,allegiantair,CO-1193-EWR-MCO,9:15 a.m.m.,9:14 a.m.m.,12:18 p.m.m.,12:09 p.m.m.
1999,allegiantair,AA-3842-MSP-ORD,6:00 a.m.m.,6:56 a.m.m.,7:30 a.m.m.,7:51 a.m.m.
2000,allegiantair,AA-643-MIA-ORD,7:10 a.m.m.,7:31 a.m.m.,9:35 a.m.m.,9:26 a.m.m.
2001,allegiantair,AA-1007-MIA-PHX,4:55 p.m.m.,5:09 p.m.m.,8:05 p.m.m.,7:55 p.m.m.
2002,allegiantair,UA-2906-PHL-MCO,3:50 p.m.m.,4:28 p.m.m.,6:23 p.m.m.,6:38 p.m.m.
2003,allegiantair,UA-938-DEN-ORD,4:16 p.m.m.,4:37 p.m.m.,7:35 p.m.m.,7:36 p.m.m.
2004,allegiantair,AA-1221-MCO-ORD,8:00 p.m.m.,8:23 p.m.m.,9:45 p.m.m.,9:53 p.m.m.
2005,allegiantair,CO-16-LAX-EWR,10:25 a.m.m.,10:20 a.m.m.,6:44 p.m.m.,6:34 p.m.m.
2006,allegiantair,UA-2515-DFW-CLT,7:05 a.m.m.,7:31 a.m.m.,10:31 a.m.m.,10:45 a.m.m.
2007,allegiantair,AA-400-DFW-JFK,10:40 a.m.m.,11:02 a.m.m.,2:59 p.m.m.,3:04 p.m.m.
2008,allegiantair,UA-664-ORD-PHL,1:33 p.m.m.,1:48 p.m.m.,4:31 p.m.m.,4:23 p.m.m.
2009,allegiantair,AA-3756-ORD-SLC,12:15 p.m.m.,12:42 p.m.m.,2:45 p.m.m.,2:50 p.m.m.
2010,allegiantair,UA-37-EWR-MCO,1:29 p.m.m.,2:01 p.m.m.,4:17 p.m.m.,4:17 p.m.m.
2011,allegiantair,AA-1522-SFO-ORD,11:55 p.m.m.,12:11 a.m.m.,5:50 a.m.m.,5:42 a.m.m.
2012,allegiantair,UA-233-LAX-JFK,4:25 p.m.m.,4:28 p.m.m.,12:29 a.m.m.,12:01 a.m.m.
2013,allegiantair,AA-3823-LAX-DEN,9:00 p.m.m.,9:06 p.m.m.,12:15 a.m.m.,11:49 p.m.m.
2014,allegiantair,AA-2312-DFW-DTW,8:25 p.m.m.,8:29 p.m.m.,11:50 p.m.m.,11:35 p.m.m.
2015,allegiantair,AA-1165-JFK-MIA,6:59 a.m.m.,7:23 a.m.m.,10:34 a.m.m.,10:04 a.m.m.
2016,allegiantair,AA-431-MIA-SFO,8:35 a.m.m.,8:52 a.m.m.,11:50 a.m.m.,11:44 a.m.m.
2017,allegiantair,UA-3373-IAD-PHL,8:29 a.m.m.,8:37 a.m.m.,9:24 a.m.m.,9:13 a.m.m.
2018,allegiantair,AA-649-ORD-SNA,1:30 p.m.m.,1:41 p.m.m.,3:50 p.m.m.,3:29 p.m.m.
2019,allegiantair,CO-1250-MIA-IAH,2:53 p.m.m.,3:01 p.m.m.,4:48 p.m.m.,4:59 p.m.m.
2020,allegiantair,UA-6273-YYC-SFO,7:35 a.m.m.,7:41 a.m.m.,9:43 a.m.m.,8:45 a.m.m.
2021,allegiantair,UA-828-SFO-ORD,11:08 p.m.m.,11:35 p.m.m.,5:11 a.m.m.,5:21 a.m.m.
2022,allegiantair,CO-4888-IAH-DAL,5:30 p.m.m.,5:38 p.m.m.,6:40 p.m.m.,6:19 p.m.m.
2023,allegiantair,UA-858-PVG-SFO,1:45 p.m.m.,1:32 p.m.m.,8:27 a.m.m.,8:02 a.m.m.
2024,allegiantair,UA-2704-DTW-PHX,11:15 a.m.m.,11:47 a.m.m.,1:40 p.m.m.,2:02 p.m.m.
2025,allegiantair,AA-3063-SLC-LAX,8:20 p.m.m.,8:40 p.m.m.,9:20 p.m.m.,9:11 p.m.m.
