row_index,column,original_value,injected_value,error_type,error_family,noise_level
6283,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
87056,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
96384,hotel,City Hotel,City  Hotel,typo_duplicated_letter,typos,low
18393,hotel,Resort Hotel,Resot Hotel,typo_missing_letter,typos,low
119204,hotel,City Hotel,CityHotel,typo_missing_letter,typos,low
100866,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
10194,hotel,Resort Hotel,Resortt Hotel,typo_duplicated_letter,typos,low
74663,hotel,City Hotel,Cit yHotel,typo_swapped_letters,typos,low
64976,hotel,City Hotel,CITY hotel,typo_random_case,typos,low
88314,hotel,City Hotel,City Hotl,typo_missing_letter,typos,low
63978,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
59794,hotel,City Hotel,City Hoetl,typo_swapped_letters,typos,low
82649,hotel,City Hotel,CityH otel,typo_swapped_letters,typos,low
14805,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
13478,hotel,Resort Hotel,Rseort Hotel,typo_swapped_letters,typos,low
23915,hotel,Resort Hotel,Resort oHtel,typo_swapped_letters,typos,low
54068,hotel,City Hotel,City  Hotel,typo_duplicated_letter,typos,low
4758,hotel,Resort Hotel,RESORT hotel,typo_random_case,typos,low
119360,hotel,City Hotel,CITY hotel,typo_random_case,typos,low
99319,hotel,City Hotel,CITY Hotel,typo_random_case,typos,low
97165,hotel,City Hotel,Cityy Hotel,typo_duplicated_letter,typos,low
82744,hotel,City Hotel,City hotel,typo_random_case,typos,low
100288,hotel,City Hotel,City Hotle,typo_swapped_letters,typos,low
91515,hotel,City Hotel,City Hoel,typo_missing_letter,typos,low
14250,hotel,Resort Hotel,Resor Hotel,typo_missing_letter,typos,low
109970,hotel,City Hotel,CityH otel,typo_swapped_letters,typos,low
114760,hotel,City Hotel,City Htel,typo_missing_letter,typos,low
94939,hotel,City Hotel,City Hootel,typo_duplicated_letter,typos,low
79313,hotel,City Hotel,CITy hotel,typo_random_case,typos,low
6783,hotel,Resort Hotel,RESORT HOTEl,typo_random_case,typos,low
29026,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
100684,hotel,City Hotel,Cit yHotel,typo_swapped_letters,typos,low
34114,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
28277,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
114174,hotel,City Hotel,City Hootel,typo_duplicated_letter,typos,low
95006,hotel,City Hotel,CIty hotel,typo_random_case,typos,low
116174,hotel,City Hotel,City Htel,typo_missing_letter,typos,low
71826,hotel,City Hotel,CityH otel,typo_swapped_letters,typos,low
97202,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
6123,hotel,Resort Hotel,RESORT HOTEl,typo_random_case,typos,low
18531,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
643,hotel,Resort Hotel,Ressort Hotel,typo_duplicated_letter,typos,low
648,hotel,Resort Hotel,Resort Hotl,typo_missing_letter,typos,low
4286,hotel,Resort Hotel,Resot Hotel,typo_missing_letter,typos,low
107811,hotel,City Hotel,City Htoel,typo_swapped_letters,typos,low
77800,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
34250,hotel,Resort Hotel,RESORt hotel,typo_random_case,typos,low
107957,hotel,City Hotel,Cty Hotel,typo_missing_letter,typos,low
1727,hotel,Resort Hotel,eRsort Hotel,typo_swapped_letters,typos,low
23497,hotel,Resort Hotel,Resortt Hotel,typo_duplicated_letter,typos,low
95833,hotel,City Hotel,City Hoetl,typo_swapped_letters,typos,low
92089,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
101287,hotel,City Hotel,Cit Hotel,typo_missing_letter,typos,low
16956,hotel,Resort Hotel,RESORT hotel,typo_random_case,typos,low
53741,hotel,City Hotel,Cit yHotel,typo_swapped_letters,typos,low
28552,hotel,Resort Hotel,Rseort Hotel,typo_swapped_letters,typos,low
29155,hotel,Resort Hotel,Reosrt Hotel,typo_swapped_letters,typos,low
3438,hotel,Resort Hotel,RESORT hotel,typo_random_case,typos,low
102371,hotel,City Hotel,City Hoteel,typo_duplicated_letter,typos,low
106354,hotel,City Hotel,City hotel,typo_random_case,typos,low
80709,hotel,City Hotel,Cty Hotel,typo_missing_letter,typos,low
10723,hotel,Resort Hotel,Resort HHotel,typo_duplicated_letter,typos,low
73903,hotel,City Hotel,City Hotle,typo_swapped_letters,typos,low
77083,hotel,City Hotel,City Hotle,typo_swapped_letters,typos,low
16187,hotel,Resort Hotel,Resrot Hotel,typo_swapped_letters,typos,low
78929,hotel,City Hotel,CITy hotel,typo_random_case,typos,low
2841,hotel,Resort Hotel,Resort oHtel,typo_swapped_letters,typos,low
118464,hotel,City Hotel,City Hootel,typo_duplicated_letter,typos,low
78939,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
12618,hotel,Resort Hotel,Resorrt Hotel,typo_duplicated_letter,typos,low
5124,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
99235,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
92250,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
33665,hotel,Resort Hotel,RESort hotel,typo_random_case,typos,low
81166,hotel,City Hotel,iCty Hotel,typo_swapped_letters,typos,low
104254,hotel,City Hotel,CCity Hotel,typo_duplicated_letter,typos,low
5237,hotel,Resort Hotel,RESORT HOtel,typo_random_case,typos,low
118229,hotel,City Hotel,Ciy Hotel,typo_missing_letter,typos,low
46356,hotel,City Hotel,CITY HOTel,typo_random_case,typos,low
13113,hotel,Resort Hotel,Resot Hotel,typo_missing_letter,typos,low
64616,hotel,City Hotel,City Hoel,typo_missing_letter,typos,low
92649,hotel,City Hotel,City Hoel,typo_missing_letter,typos,low
87543,hotel,City Hotel,ity Hotel,typo_missing_letter,typos,low
108915,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
61138,hotel,City Hotel,City oHtel,typo_swapped_letters,typos,low
35805,hotel,Resort Hotel,Resort HHotel,typo_duplicated_letter,typos,low
1433,hotel,Resort Hotel,Reosrt Hotel,typo_swapped_letters,typos,low
52454,hotel,City Hotel,CCity Hotel,typo_duplicated_letter,typos,low
37402,hotel,Resort Hotel,Resort  Hotel,typo_duplicated_letter,typos,low
54380,hotel,City Hotel,Cty Hotel,typo_missing_letter,typos,low
114835,hotel,City Hotel,CIty hotel,typo_random_case,typos,low
35028,hotel,Resort Hotel,Resort hotel,typo_random_case,typos,low
51150,hotel,City Hotel,Cityy Hotel,typo_duplicated_letter,typos,low
97889,hotel,City Hotel,CITY HOTel,typo_random_case,typos,low
85697,hotel,City Hotel,Ciity Hotel,typo_duplicated_letter,typos,low
53881,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
11347,hotel,Resort Hotel,Resort Hotl,typo_missing_letter,typos,low
1459,hotel,Resort Hotel,Resor tHotel,typo_swapped_letters,typos,low
64579,hotel,City Hotel,CITY Hotel,typo_random_case,typos,low
81373,hotel,City Hotel,CityHotel,typo_missing_letter,typos,low
3840,hotel,Resort Hotel,Resort Hootel,typo_duplicated_letter,typos,low
69770,hotel,City Hotel,Ctiy Hotel,typo_swapped_letters,typos,low
56714,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
14460,hotel,Resort Hotel,Resort Hoteel,typo_duplicated_letter,typos,low
14558,hotel,Resort Hotel,RESORT Hotel,typo_random_case,typos,low
75562,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
104131,hotel,City Hotel,Ciyt Hotel,typo_swapped_letters,typos,low
100882,hotel,City Hotel,Citty Hotel,typo_duplicated_letter,typos,low
32139,hotel,Resort Hotel,Resorrt Hotel,typo_duplicated_letter,typos,low
14053,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
50269,hotel,City Hotel,Cityy Hotel,typo_duplicated_letter,typos,low
112825,hotel,City Hotel,Ciyt Hotel,typo_swapped_letters,typos,low
100389,hotel,City Hotel,City Htoel,typo_swapped_letters,typos,low
85138,hotel,City Hotel,City HHotel,typo_duplicated_letter,typos,low
580,hotel,Resort Hotel,RESOrt hotel,typo_random_case,typos,low
117033,hotel,City Hotel,City Hoetl,typo_swapped_letters,typos,low
77330,hotel,City Hotel,City HHotel,typo_duplicated_letter,typos,low
44644,hotel,City Hotel,CITY hotel,typo_random_case,typos,low
16598,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
56864,hotel,City Hotel,Ctiy Hotel,typo_swapped_letters,typos,low
72678,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
92563,hotel,City Hotel,CITY hotel,typo_random_case,typos,low
42798,hotel,City Hotel,City Hootel,typo_duplicated_letter,typos,low
111051,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
112585,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
65601,hotel,City Hotel,ity Hotel,typo_missing_letter,typos,low
20878,hotel,Resort Hotel,RESORt hotel,typo_random_case,typos,low
86563,hotel,City Hotel,CITy hotel,typo_random_case,typos,low
15175,hotel,Resort Hotel,Resort Hoteel,typo_duplicated_letter,typos,low
45474,hotel,City Hotel,City  Hotel,typo_duplicated_letter,typos,low
87491,hotel,City Hotel,CityH otel,typo_swapped_letters,typos,low
51950,hotel,City Hotel,City Hootel,typo_duplicated_letter,typos,low
65844,hotel,City Hotel,CITY hotel,typo_random_case,typos,low
111059,hotel,City Hotel,Cty Hotel,typo_missing_letter,typos,low
10233,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
17532,hotel,Resort Hotel,RESORT Hotel,typo_random_case,typos,low
114048,hotel,City Hotel,CITY hotel,typo_random_case,typos,low
18699,hotel,Resort Hotel,RESORT HOTel,typo_random_case,typos,low
37136,hotel,Resort Hotel,Resort Hoel,typo_missing_letter,typos,low
37306,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
63141,hotel,City Hotel,CITY Hotel,typo_random_case,typos,low
43209,hotel,City Hotel,City Hottel,typo_duplicated_letter,typos,low
94350,hotel,City Hotel,Ctiy Hotel,typo_swapped_letters,typos,low
32098,hotel,Resort Hotel,Resort HHotel,typo_duplicated_letter,typos,low
75281,hotel,City Hotel,Ctiy Hotel,typo_swapped_letters,typos,low
90473,hotel,City Hotel,CIty hotel,typo_random_case,typos,low
96950,hotel,City Hotel,iCty Hotel,typo_swapped_letters,typos,low
106592,hotel,City Hotel,City Hoteel,typo_duplicated_letter,typos,low
87592,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
39587,hotel,Resort Hotel,RResort Hotel,typo_duplicated_letter,typos,low
86680,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
79644,hotel,City Hotel,CITY HOtel,typo_random_case,typos,low
24711,hotel,Resort Hotel,Resort Hotle,typo_swapped_letters,typos,low
91878,hotel,City Hotel,Cit Hotel,typo_missing_letter,typos,low
109357,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
49671,hotel,City Hotel,CITY HOtel,typo_random_case,typos,low
86480,hotel,City Hotel,City HHotel,typo_duplicated_letter,typos,low
78062,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
57930,hotel,City Hotel,Ctiy Hotel,typo_swapped_letters,typos,low
10407,hotel,Resort Hotel,Resort Hottel,typo_duplicated_letter,typos,low
85583,hotel,City Hotel,City HHotel,typo_duplicated_letter,typos,low
13896,hotel,Resort Hotel,Resrot Hotel,typo_swapped_letters,typos,low
93266,hotel,City Hotel,CITy hotel,typo_random_case,typos,low
14208,hotel,Resort Hotel,Resort Htoel,typo_swapped_letters,typos,low
100279,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
110508,hotel,City Hotel,CITy hotel,typo_random_case,typos,low
16511,hotel,Resort Hotel,Resortt Hotel,typo_duplicated_letter,typos,low
71154,hotel,City Hotel,CIty hotel,typo_random_case,typos,low
27972,hotel,Resort Hotel,RESORT HOTel,typo_random_case,typos,low
58405,hotel,City Hotel,CITY Hotel,typo_random_case,typos,low
61438,hotel,City Hotel,Ctiy Hotel,typo_swapped_letters,typos,low
94850,hotel,City Hotel,City Hottel,typo_duplicated_letter,typos,low
109195,hotel,City Hotel,CCity Hotel,typo_duplicated_letter,typos,low
90660,hotel,City Hotel,City HHotel,typo_duplicated_letter,typos,low
86367,hotel,City Hotel,CITY HOTEl,typo_random_case,typos,low
62025,hotel,City Hotel,CityH otel,typo_swapped_letters,typos,low
80616,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
55303,hotel,City Hotel,CityH otel,typo_swapped_letters,typos,low
56484,hotel,City Hotel,CITY Hotel,typo_random_case,typos,low
67937,hotel,City Hotel,CITY Hotel,typo_random_case,typos,low
932,hotel,Resort Hotel,Resoort Hotel,typo_duplicated_letter,typos,low
67051,hotel,City Hotel,CITy hotel,typo_random_case,typos,low
15350,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
20330,hotel,Resort Hotel,RESORT HOTEl,typo_random_case,typos,low
19906,hotel,Resort Hotel,Resorrt Hotel,typo_duplicated_letter,typos,low
73132,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
61783,hotel,City Hotel,CCity Hotel,typo_duplicated_letter,typos,low
11281,hotel,Resort Hotel,Resort HHotel,typo_duplicated_letter,typos,low
5951,hotel,Resort Hotel,REsort hotel,typo_random_case,typos,low
70037,hotel,City Hotel,City hotel,typo_random_case,typos,low
85680,hotel,City Hotel,City oHtel,typo_swapped_letters,typos,low
30075,hotel,Resort Hotel,Ressort Hotel,typo_duplicated_letter,typos,low
10695,hotel,Resort Hotel,Resoort Hotel,typo_duplicated_letter,typos,low
112290,hotel,City Hotel,ity Hotel,typo_missing_letter,typos,low
110551,hotel,City Hotel,CCity Hotel,typo_duplicated_letter,typos,low
94379,hotel,City Hotel,City HHotel,typo_duplicated_letter,typos,low
118303,hotel,City Hotel,City otel,typo_missing_letter,typos,low
92898,hotel,City Hotel,CITY Hotel,typo_random_case,typos,low
52844,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
70471,hotel,City Hotel,Ciy Hotel,typo_missing_letter,typos,low
48278,hotel,City Hotel,CITY HOTEl,typo_random_case,typos,low
95068,hotel,City Hotel,Cit yHotel,typo_swapped_letters,typos,low
20108,hotel,Resort Hotel,eRsort Hotel,typo_swapped_letters,typos,low
113825,hotel,City Hotel,CityH otel,typo_swapped_letters,typos,low
113952,hotel,City Hotel,City Hootel,typo_duplicated_letter,typos,low
16311,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
85876,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
111106,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
62113,hotel,City Hotel,City HHotel,typo_duplicated_letter,typos,low
10030,hotel,Resort Hotel,Resort Hootel,typo_duplicated_letter,typos,low
68948,hotel,City Hotel,Ciy Hotel,typo_missing_letter,typos,low
86153,hotel,City Hotel,Ciity Hotel,typo_duplicated_letter,typos,low
73826,hotel,City Hotel,City HHotel,typo_duplicated_letter,typos,low
11289,hotel,Resort Hotel,RESort hotel,typo_random_case,typos,low
75530,hotel,City Hotel,City Hoteel,typo_duplicated_letter,typos,low
72938,hotel,City Hotel,CCity Hotel,typo_duplicated_letter,typos,low
113082,hotel,City Hotel,iCty Hotel,typo_swapped_letters,typos,low
118976,hotel,City Hotel,City Hottel,typo_duplicated_letter,typos,low
109098,hotel,City Hotel,City Hootel,typo_duplicated_letter,typos,low
102187,hotel,City Hotel,Cit yHotel,typo_swapped_letters,typos,low
59754,hotel,City Hotel,CITy hotel,typo_random_case,typos,low
82489,hotel,City Hotel,City Hoteel,typo_duplicated_letter,typos,low
70932,hotel,City Hotel,City Hotl,typo_missing_letter,typos,low
24030,hotel,Resort Hotel,Resort Hotle,typo_swapped_letters,typos,low
4172,hotel,Resort Hotel,Resort  Hotel,typo_duplicated_letter,typos,low
87253,hotel,City Hotel,CIty hotel,typo_random_case,typos,low
20981,hotel,Resort Hotel,Resort oHtel,typo_swapped_letters,typos,low
34213,hotel,Resort Hotel,Resort Hootel,typo_duplicated_letter,typos,low
8604,hotel,Resort Hotel,RESORT HOTEl,typo_random_case,typos,low
75148,hotel,City Hotel,City otel,typo_missing_letter,typos,low
90983,hotel,City Hotel,City oHtel,typo_swapped_letters,typos,low
63252,hotel,City Hotel,CITY Hotel,typo_random_case,typos,low
65665,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
95511,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
24027,hotel,Resort Hotel,Ressort Hotel,typo_duplicated_letter,typos,low
77487,hotel,City Hotel,City hotel,typo_random_case,typos,low
58093,hotel,City Hotel,City Hoteel,typo_duplicated_letter,typos,low
100758,hotel,City Hotel,CIty hotel,typo_random_case,typos,low
114050,hotel,City Hotel,Ciy Hotel,typo_missing_letter,typos,low
63579,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
54681,hotel,City Hotel,CITY hotel,typo_random_case,typos,low
38991,hotel,Resort Hotel,RESORt hotel,typo_random_case,typos,low
91468,hotel,City Hotel,City Hotle,typo_swapped_letters,typos,low
57106,hotel,City Hotel,City Hottel,typo_duplicated_letter,typos,low
101433,hotel,City Hotel,City Hoetl,typo_swapped_letters,typos,low
108815,hotel,City Hotel,City oHtel,typo_swapped_letters,typos,low
79662,hotel,City Hotel,City HHotel,typo_duplicated_letter,typos,low
112677,hotel,City Hotel,City HHotel,typo_duplicated_letter,typos,low
94140,hotel,City Hotel,CITY hotel,typo_random_case,typos,low
35254,hotel,Resort Hotel,Resort Hootel,typo_duplicated_letter,typos,low
27960,hotel,Resort Hotel,Resor tHotel,typo_swapped_letters,typos,low
81435,hotel,City Hotel,ity Hotel,typo_missing_letter,typos,low
21722,hotel,Resort Hotel,Resort Hoel,typo_missing_letter,typos,low
45064,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
51528,hotel,City Hotel,City Hoel,typo_missing_letter,typos,low
38893,hotel,Resort Hotel,Resrot Hotel,typo_swapped_letters,typos,low
87519,hotel,City Hotel,CIty hotel,typo_random_case,typos,low
43513,hotel,City Hotel,City Hoteel,typo_duplicated_letter,typos,low
59981,hotel,City Hotel,CITY Hotel,typo_random_case,typos,low
43646,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
40170,hotel,City Hotel,CITy hotel,typo_random_case,typos,low
27621,hotel,Resort Hotel,Reesort Hotel,typo_duplicated_letter,typos,low
71755,hotel,City Hotel,Ciy Hotel,typo_missing_letter,typos,low
49512,hotel,City Hotel,Cit yHotel,typo_swapped_letters,typos,low
19611,hotel,Resort Hotel,Reosrt Hotel,typo_swapped_letters,typos,low
56757,hotel,City Hotel,City Hotl,typo_missing_letter,typos,low
51500,hotel,City Hotel,Ciyt Hotel,typo_swapped_letters,typos,low
16600,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
7260,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
31648,hotel,Resort Hotel,RESORT HOtel,typo_random_case,typos,low
29669,hotel,Resort Hotel,Resort Hottel,typo_duplicated_letter,typos,low
75964,hotel,City Hotel,CityH otel,typo_swapped_letters,typos,low
81499,hotel,City Hotel,City Htoel,typo_swapped_letters,typos,low
45739,hotel,City Hotel,CityHotel,typo_missing_letter,typos,low
93138,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
54970,hotel,City Hotel,CCity Hotel,typo_duplicated_letter,typos,low
99026,hotel,City Hotel,City Htoel,typo_swapped_letters,typos,low
101863,hotel,City Hotel,City Hotle,typo_swapped_letters,typos,low
114860,hotel,City Hotel,City hotel,typo_random_case,typos,low
61080,hotel,City Hotel,Ctiy Hotel,typo_swapped_letters,typos,low
38377,hotel,Resort Hotel,RESORT HOTel,typo_random_case,typos,low
63676,hotel,City Hotel,Cityy Hotel,typo_duplicated_letter,typos,low
98123,hotel,City Hotel,Cty Hotel,typo_missing_letter,typos,low
15983,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
87789,hotel,City Hotel,City Hotle,typo_swapped_letters,typos,low
92536,hotel,City Hotel,CITY hotel,typo_random_case,typos,low
73208,hotel,City Hotel,Citty Hotel,typo_duplicated_letter,typos,low
76321,hotel,City Hotel,City  Hotel,typo_duplicated_letter,typos,low
74579,hotel,City Hotel,Citty Hotel,typo_duplicated_letter,typos,low
92596,hotel,City Hotel,Cit yHotel,typo_swapped_letters,typos,low
68825,hotel,City Hotel,City  Hotel,typo_duplicated_letter,typos,low
95276,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
38097,hotel,Resort Hotel,Resort Hotle,typo_swapped_letters,typos,low
116370,hotel,City Hotel,CITY hotel,typo_random_case,typos,low
28497,hotel,Resort Hotel,Resor tHotel,typo_swapped_letters,typos,low
107234,hotel,City Hotel,ity Hotel,typo_missing_letter,typos,low
95122,hotel,City Hotel,City Hoteel,typo_duplicated_letter,typos,low
100217,hotel,City Hotel,CIty hotel,typo_random_case,typos,low
99452,hotel,City Hotel,City oHtel,typo_swapped_letters,typos,low
11774,hotel,Resort Hotel,Resotr Hotel,typo_swapped_letters,typos,low
81901,hotel,City Hotel,CCity Hotel,typo_duplicated_letter,typos,low
109875,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
48008,hotel,City Hotel,Cit Hotel,typo_missing_letter,typos,low
6173,hotel,Resort Hotel,Resort Htoel,typo_swapped_letters,typos,low
12681,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
99022,hotel,City Hotel,CITY HOTel,typo_random_case,typos,low
11087,hotel,Resort Hotel,Resort Hootel,typo_duplicated_letter,typos,low
12079,hotel,Resort Hotel,eRsort Hotel,typo_swapped_letters,typos,low
106164,hotel,City Hotel,CITY hotel,typo_random_case,typos,low
62228,hotel,City Hotel,Cit yHotel,typo_swapped_letters,typos,low
110000,hotel,City Hotel,City Hotl,typo_missing_letter,typos,low
44390,hotel,City Hotel,City otel,typo_missing_letter,typos,low
840,hotel,Resort Hotel,Resort otel,typo_missing_letter,typos,low
5852,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
33539,hotel,Resort Hotel,RESORT HOTEl,typo_random_case,typos,low
49459,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
112741,hotel,City Hotel,City Hoetl,typo_swapped_letters,typos,low
67874,hotel,City Hotel,City Hootel,typo_duplicated_letter,typos,low
76351,hotel,City Hotel,City Hoel,typo_missing_letter,typos,low
29632,hotel,Resort Hotel,RESORT HOTel,typo_random_case,typos,low
27100,hotel,Resort Hotel,Resorrt Hotel,typo_duplicated_letter,typos,low
28131,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
105650,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
21566,hotel,Resort Hotel,Resor tHotel,typo_swapped_letters,typos,low
58592,hotel,City Hotel,CITY hotel,typo_random_case,typos,low
5166,hotel,Resort Hotel,Resot Hotel,typo_missing_letter,typos,low
63753,hotel,City Hotel,CITY HOtel,typo_random_case,typos,low
101140,hotel,City Hotel,City Hoteel,typo_duplicated_letter,typos,low
94192,hotel,City Hotel,Cty Hotel,typo_missing_letter,typos,low
103979,hotel,City Hotel,City Hotl,typo_missing_letter,typos,low
87463,hotel,City Hotel,City otel,typo_missing_letter,typos,low
59955,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
116984,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
37789,hotel,Resort Hotel,Resor tHotel,typo_swapped_letters,typos,low
98423,hotel,City Hotel,CITY Hotel,typo_random_case,typos,low
46778,hotel,City Hotel,CCity Hotel,typo_duplicated_letter,typos,low
95440,hotel,City Hotel,Ciyt Hotel,typo_swapped_letters,typos,low
80896,hotel,City Hotel,City Hoetl,typo_swapped_letters,typos,low
61321,hotel,City Hotel,City oHtel,typo_swapped_letters,typos,low
70253,hotel,City Hotel,City otel,typo_missing_letter,typos,low
51014,hotel,City Hotel,Ctiy Hotel,typo_swapped_letters,typos,low
6344,hotel,Resort Hotel,Resort Hootel,typo_duplicated_letter,typos,low
98760,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
20755,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
23154,hotel,Resort Hotel,Resort Hoteel,typo_duplicated_letter,typos,low
6583,hotel,Resort Hotel,Resort otel,typo_missing_letter,typos,low
84268,hotel,City Hotel,Citty Hotel,typo_duplicated_letter,typos,low
2513,hotel,Resort Hotel,Resrot Hotel,typo_swapped_letters,typos,low
64213,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
13726,hotel,Resort Hotel,Resor tHotel,typo_swapped_letters,typos,low
54156,hotel,City Hotel,Ciy Hotel,typo_missing_letter,typos,low
18257,hotel,Resort Hotel,Resort Hoel,typo_missing_letter,typos,low
68629,hotel,City Hotel,Cityy Hotel,typo_duplicated_letter,typos,low
33840,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
18525,hotel,Resort Hotel,RESORT hotel,typo_random_case,typos,low
19674,hotel,Resort Hotel,Resrot Hotel,typo_swapped_letters,typos,low
71144,hotel,City Hotel,CITy hotel,typo_random_case,typos,low
109467,hotel,City Hotel,Citty Hotel,typo_duplicated_letter,typos,low
108790,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
17101,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
109754,hotel,City Hotel,City oHtel,typo_swapped_letters,typos,low
36887,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
37885,hotel,Resort Hotel,RResort Hotel,typo_duplicated_letter,typos,low
98025,hotel,City Hotel,City hotel,typo_random_case,typos,low
22858,hotel,Resort Hotel,  Resort Hotel ,typo_extra_whitespace,typos,low
17375,hotel,Resort Hotel,REsort hotel,typo_random_case,typos,low
42538,hotel,City Hotel,Cit Hotel,typo_missing_letter,typos,low
70660,hotel,City Hotel,Cit Hotel,typo_missing_letter,typos,low
56514,hotel,City Hotel,City  Hotel,typo_duplicated_letter,typos,low
7912,hotel,Resort Hotel,Resrot Hotel,typo_swapped_letters,typos,low
104803,hotel,City Hotel,iCty Hotel,typo_swapped_letters,typos,low
12514,hotel,Resort Hotel,Resort Hoteel,typo_duplicated_letter,typos,low
114019,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
97071,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
99959,hotel,City Hotel,City Hoel,typo_missing_letter,typos,low
88685,hotel,City Hotel,City oHtel,typo_swapped_letters,typos,low
118235,hotel,City Hotel,CITY HOtel,typo_random_case,typos,low
28134,hotel,Resort Hotel,Resotr Hotel,typo_swapped_letters,typos,low
31942,hotel,Resort Hotel,Resort Hootel,typo_duplicated_letter,typos,low
29463,hotel,Resort Hotel,Reesort Hotel,typo_duplicated_letter,typos,low
63129,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
53961,hotel,City Hotel,CITY HOTel,typo_random_case,typos,low
32583,hotel,Resort Hotel,RESORT HOTel,typo_random_case,typos,low
103133,hotel,City Hotel,  City Hotel ,typo_extra_whitespace,typos,low
114443,hotel,City Hotel,CITY HOTEl,typo_random_case,typos,low
77507,hotel,City Hotel,Ciy Hotel,typo_missing_letter,typos,low
13521,hotel,Resort Hotel,ResortHotel,typo_missing_letter,typos,low
